1655204285.6060057,4,197.51019287109375
1655204299.891991,18,41.48789596557617
1655204308.0517035,26,24.294044494628906
1655204309.06715,27,23.34197998046875
1655204322.3204749,40,15.025214195251465
1655204329.413757,47,12.798029899597168
1655204330.4309483,48,12.388689041137695
1655204344.679605,62,8.689201354980469
1655204345.698675,63,8.48210620880127
1655204349.786343,67,7.568041801452637
1655204353.8583336,71,6.856161117553711
1655204359.9877,77,5.953538417816162
1655204365.0962675,82,5.331960678100586
1655204372.2311316,89,4.795124053955078
1655204382.4103758,99,4.265988349914551
1655204386.4577742,103,4.086031436920166
1655204390.5420492,107,3.905949592590332
1655204404.7945733,121,3.3349456787109375
1655204408.8626325,125,3.1590874195098877
1655204409.884073,126,3.11043119430542
1655204411.9245858,128,3.0206873416900635
1655204413.9663558,130,2.9399075508117676
1655204428.2394302,144,2.5261735916137695
1655204431.3025818,147,2.432758092880249
1655204441.4299273,157,2.2250490188598633
1655204444.4761426,160,2.169478178024292
1655204446.5008216,162,2.130836009979248
1655204448.5283065,164,2.0927302837371826
1655204456.6127253,172,1.9825265407562256
1655204461.6745193,177,1.921944260597229
1655204475.7920814,191,1.7574533224105835
1655204487.8932292,203,1.6511327028274536
1655204489.8994732,205,1.6317616701126099
1655204498.0260942,213,1.5655049085617065
1655204514.1654556,229,1.44744074344635
1655204529.3363461,244,1.3038914203643799
1655204530.3434815,245,1.298675775527954
1655204543.3929052,258,1.232171654701233
1655204544.3979275,259,1.2266874313354492
1655204556.4384217,271,1.1583064794540405
1655204559.457939,274,1.1403180360794067
1655204567.5024858,282,1.1014220714569092
1655204570.531434,285,1.0897833108901978
1655204575.5811517,290,1.0645081996917725
1655204580.62625,295,1.0439035892486572
1655204593.7279105,308,0.9788231253623962
1655204601.74417,316,0.9438239336013794
1655204603.758538,318,0.9336923360824585
1655204604.8095212,319,0.9290147423744202
1655204607.8849406,322,0.9162695407867432
1655204631.1575358,345,0.8462705612182617
1655204632.1601899,346,0.8438011407852173
1655204644.2338936,358,0.8178911209106445
1655204650.2688205,364,0.8060027956962585
1655204651.2747688,365,0.8036847710609436
1655204652.2760139,366,0.8008638024330139
1655204664.2564316,378,0.7681215405464172
1655204672.257076,386,0.7481845021247864
1655204676.250996,390,0.7395971417427063
1655204678.256384,392,0.7353081107139587
1655204688.2075124,402,0.7101200222969055
1655204690.185837,404,0.7047793865203857
1655204701.1996603,415,0.6795521378517151
1655204708.1751993,422,0.6651409864425659
1655204722.1220896,436,0.6436709761619568
1655204723.122018,437,0.6423565745353699
1655204725.1069725,439,0.6396510601043701
1655204732.0850253,446,0.6280087828636169
1655204747.0216813,461,0.6062448620796204
1655204750.9964275,465,0.6013621687889099
1655204753.9836512,468,0.5981705188751221
1655204755.962428,470,0.5962705612182617
1655204759.924663,474,0.5909091234207153
1655204760.9225569,475,0.5896003842353821
1655204765.9253945,480,0.5821108222007751
1655204766.9216292,481,0.5809854865074158
1655204772.8936615,487,0.5745185017585754
1655204795.8242238,510,0.5516895055770874
1655204797.8141363,512,0.5490217208862305
1655204798.8114672,513,0.5482425093650818
1655204799.8062894,514,0.5469323992729187
1655204802.7987568,517,0.5442302227020264
1655204804.788936,519,0.5422464609146118
1655204818.7132678,533,0.527643084526062
1655204819.7182283,534,0.5270915627479553
1655204821.708725,536,0.5253682136535645
1655204823.6971965,538,0.5228796005249023
1655204825.6965322,540,0.5209444761276245
1655204829.6810117,544,0.5166754722595215
1655204831.6755803,546,0.5145077705383301
1655204837.6484435,552,0.5071752667427063
1655204841.6296675,556,0.5034549832344055
1655204847.63328,562,0.4985905587673187
1655204849.6305819,564,0.4972023665904999
1655204853.629225,568,0.4937596321105957
1655204869.5589883,584,0.48147696256637573
1655204875.5483208,590,0.4764156937599182
1655204879.527044,594,0.4738784730434418
1655204881.518737,596,0.4728979766368866
1655204899.4945357,614,0.4621393382549286
1655204908.4700723,623,0.45678791403770447
1655204913.4627106,628,0.4536733329296112
1655204914.458061,629,0.4531322717666626
1655204922.429577,637,0.44846925139427185
1655204928.3817205,643,0.44530948996543884
1655204929.382743,644,0.4447025954723358
1655204943.3353584,658,0.43522682785987854
1655204952.279271,667,0.4309921860694885
1655204960.282722,675,0.4277259409427643
1655204961.2784638,676,0.4273642301559448
