1655148904.2665365,3,233.2200469970703
1655148905.6831384,4,177.2141876220703
1655148914.1089342,10,58.87102508544922
1655148919.7380772,14,40.203468322753906
1655148921.1500618,15,37.77402114868164
1655148925.385237,18,30.5
1655148926.8082929,19,28.846538543701172
1655148928.2151153,20,27.574003219604492
1655148931.009346,22,24.528244018554688
1655148932.4280212,23,23.1939697265625
1655148936.6574118,26,20.431060791015625
1655148938.063312,27,20.11895751953125
1655148953.5773292,38,14.591523170471191
1655148956.394831,40,13.949569702148438
1655148966.2486107,47,11.59044075012207
1655148967.657092,48,11.407628059387207
1655148969.080089,49,10.989078521728516
1655148971.9051993,51,10.405502319335938
1655148976.1471465,54,9.71523666381836
1655148980.3922656,57,9.051115989685059
1655148984.614725,60,8.263081550598145
1655148986.0263295,61,8.116459846496582
1655148987.445236,62,7.8922624588012695
1655148988.8520792,63,7.748976230621338
1655148991.688746,65,7.450778007507324
1655148993.1030385,66,7.238203048706055
1655148994.5096807,67,7.075224876403809
1655148995.92134,68,6.936245441436768
1655148998.7507865,70,6.7095627784729
1655149000.1484642,71,6.554810523986816
1655149008.702031,77,5.749884128570557
1655149011.5627868,79,5.484168529510498
1655149012.9922798,80,5.360931873321533
1655149015.800113,82,5.152524471282959
1655149020.055294,85,4.8988938331604
1655149025.688309,89,4.549386501312256
1655149039.7899542,99,3.7852306365966797
1655149041.1975117,100,3.70045804977417
1655149045.4046867,103,3.5742788314819336
1655149049.6043162,106,3.4593310356140137
1655149051.0109408,107,3.421553134918213
1655149053.833679,109,3.3515846729278564
1655149063.7047026,116,3.1245038509368896
1655149070.733759,121,3.0052974224090576
1655149076.3429422,125,2.9178781509399414
1655149077.7236173,126,2.902411937713623
1655149080.531594,128,2.8722317218780518
1655149083.3514078,130,2.8327322006225586
1655149084.753479,131,2.814194440841675
1655149091.7551293,136,2.7012434005737305
1655149093.1679423,137,2.6791911125183105
1655149102.9752662,144,2.5312211513519287
1655149105.7947323,146,2.500277519226074
1655149107.202339,147,2.4760239124298096
1655149111.436997,150,2.396982431411743
1655149121.2791843,157,2.295086622238159
1655149125.5016878,160,2.2556676864624023
1655149128.2721932,162,2.2178823947906494
1655149131.0789156,164,2.183793067932129
1655149139.5074732,170,2.0910208225250244
1655149140.8961642,171,2.07881760597229
1655149142.2908893,172,2.066746234893799
1655149146.4801848,175,2.025512456893921
1655149147.8692575,176,2.013949394226074
1655149149.2721498,177,1.9986376762390137
1655149154.8708904,181,1.9301197528839111
1655149159.092211,184,1.89303719997406
1655149160.5046263,185,1.8823492527008057
1655149161.9054525,186,1.8668122291564941
1655149167.536018,190,1.825263500213623
1655149168.9364343,191,1.8130873441696167
1655149170.3468466,192,1.8025226593017578
1655149180.1187959,199,1.7230191230773926
1655149184.300437,202,1.7014806270599365
1655149185.6913326,203,1.6942951679229736
1655149187.0731483,204,1.6827870607376099
1655149188.4724367,205,1.6721924543380737
1655149191.2554421,207,1.6531299352645874
1655149194.0601954,209,1.6331685781478882
1655149196.853566,211,1.6142792701721191
1655149199.671464,213,1.6003140211105347
1655149202.4792671,215,1.579102635383606
1655149203.893952,216,1.5699377059936523
1655149208.087866,219,1.5481475591659546
1655149209.4866133,220,1.5361045598983765
1655149210.8784018,221,1.5253980159759521
1655149212.2843215,222,1.5152264833450317
1655149215.0857782,224,1.4948891401290894
1655149222.1217623,229,1.4464014768600464
1655149236.0994349,239,1.3649488687515259
1655149238.9192502,241,1.3517895936965942
1655149243.1302495,244,1.3328237533569336
1655149244.528058,245,1.326971173286438
1655149245.947632,246,1.3194464445114136
1655149257.1303573,254,1.2700351476669312
1655149262.72388,258,1.2432937622070312
1655149264.1148288,259,1.2378437519073486
1655149265.509487,260,1.2299782037734985
1655149268.3058286,262,1.2199324369430542
1655149279.5082073,270,1.1590642929077148
1655149280.9071717,271,1.1544771194458008
1655149285.1015935,274,1.139979362487793
1655149287.9076953,276,1.1246333122253418
1655149290.6939633,278,1.1142312288284302
1655149293.4740922,280,1.0998306274414062
1655149296.2758052,282,1.0856739282608032
1655149297.6722982,283,1.0828312635421753
1655149300.4522088,285,1.071643590927124
