# ind calculated fitted
18719 397.3021699157000057 397.0220892725335489
18720 -43.0640842959999972 -42.8440460656165101
18721 0.2888668477000000 0.2073956170234226
18722 -3.7007255081000001 -3.7734766746335140
18723 251.6785467235000056 251.7454886806725085
18724 -40.6257362973000014 -40.6587115557989591
18725 -23.9254674666999989 -23.8753561579086977
18726 33.0005016853000015 32.9506061457122996
18727 874.1060618707000458 874.0570875030609841
18728 13.3793365363000003 13.2858984863175920
18729 -28.4059015087999995 -28.3324528818537829
18730 311.2144388007000089 311.3389650451687771
18731 -29.7591441472999989 -29.5363732993727695
18732 356.7582992289999879 356.6037198635411869
18733 -36.8040242363999965 -36.9918542793934648
18734 -30.4083620464000006 -30.4271494234094462
18735 307.3232753126000034 307.3563432476795469
18736 776.1361912994000249 776.2765378400538339
18737 37.0043416234999967 36.8491594721929800
18738 183.1281206637999901 183.3212266244930788
18739 184.4944436248999864 184.4357228078670801
18740 80.7470291201999970 80.8100944761816322
18741 -1.6615521699000000 -1.7872564290558728
18742 146.3672826071000088 146.3045032281836484
18743 438.0802388308999866 437.8921772598555435
18744 164.1331765937999876 164.1282044661699615
18745 383.7096392820000119 383.6108741180127026
18746 112.9012297043999951 112.7480597379718290
18747 66.8324361088999979 66.7876376201901394
18748 506.3794401389000086 506.1513066656516457
18749 34.9946930808999994 34.8477851993412173
18750 -34.1271921828999965 -33.8936806820897800
18751 15.6867589911999996 15.7777277439907380
18752 -40.3262057114000001 -40.4684543795858644
18753 606.9877370745000462 607.1610715776641882
18754 878.9819739926000466 879.0116612339572839
18755 -4.6314939062000002 -4.7394752811973433
18756 -18.7604612867000000 -18.6647167364063193
18757 -27.4408471807999987 -27.2852613637151649
18758 82.9467514682000058 82.7630846941345624
18759 -46.4760485193000008 -46.2603107130303215
18760 205.0231701522000094 205.0659384192000232
18761 269.8937809431999995 269.7952667162886655
18762 97.9323015920000017 97.8829574611903013
18763 -40.5067126973000029 -40.4183605321598520
18764 170.3481391015999975 170.4344911126075033
18765 31.3524136402000018 31.5033676603210324
18766 165.0880326360999959 165.0857401027922720
18767 247.3491775324000059 247.5488791485504976
18768 -11.5626001930999998 -11.6286637398036419
18769 352.1902686442999766 351.9167554107162346
18770 578.4994664831999671 578.3223310919768210
18771 -33.0546182462000004 -32.9915013611537802
18772 495.2546046301999922 495.1013791100345998
18773 594.2393624160999934 594.2794422865672459
18774 1036.0447295695998946 1036.3156841988845827
18775 -35.5275918972999989 -35.2318441042232848
18776 -24.8302180099999994 -24.7204161583950395
18777 35.8350467189999975 35.8091252404425973
18778 22.7310219266999987 22.7946915969122301
18779 85.5837204942999961 85.6088020889465611
18780 294.1395235764999825 294.1083240469362181
18781 99.6174655365999939 99.5001916659022640
18782 149.0030399444999887 149.1552923164495041
18783 491.8378630790999750 491.9647408550977161
18784 1074.9524547198000164 1074.8694703296375792
18785 99.2758503088000026 99.4760686084720760
18786 361.7231553862999931 362.0054114269182151
18787 222.5977924366000025 222.4395743751654209
18788 561.1441374262000181 561.1277987343528366
18789 913.4462070828999458 913.4159018648147139
18790 125.7469339820000016 125.8334650510935830
18791 -3.3717725115000001 -3.2874199086551243
18792 -6.5516056623000001 -6.6224894957500737
18793 -33.0831135199999977 -33.3194133414776843
18794 119.5041776304999956 119.5265595478905993
18795 -16.3720908330999997 -16.1591909753814207
18796 27.8057792391000014 27.7413148690392291
18797 3.5694770184000002 3.5331101268093903
18798 749.2780317168000010 749.1334917358260554
18799 91.8340774968000062 91.7325917269705968
18800 737.5181536072999506 737.4986361076591947
18801 46.4760915820999969 46.6592122367076740
18802 -0.0698531944000000 -0.0589762561761518
18803 -21.6841362091000001 -21.6024368076795099
18804 831.2704110654000260 831.1850119601866709
18805 410.9573436785000240 410.6313594505223818
18806 1041.5320793854000385 1041.6352445085158251
18807 32.6476470663000029 32.6425395402976335
18808 -31.8170246305999989 -31.6920087614839758
18809 576.7110698105000210 576.6759698873854632
18810 415.6284251676000281 415.7282315170815536
18811 523.3209495057999447 523.5418121787213295
18812 1239.3791721625000264 1239.2265131213916902
18813 415.4390176045000089 415.4144435079641653
18814 807.1136176728999772 807.1245799041603277
18815 2161.2638484489998518 2160.9888025898226260
18816 298.4985370677999867 298.0752324039168570
18817 639.1127085929000486 639.1951442605659395
18818 1055.9697531082999831 1055.8687928382755672
18819 2153.7429338278998330 2153.8805452075516769
18820 1017.1918942505000132 1017.3338497561653639
18821 417.6143366265000054 417.5477819295697941
18822 251.7632075026000109 251.7307434354514157
18823 450.5322038091999843 450.6737252066189967
18824 1291.2207447799999045 1291.2627463363014613
18825 282.1066879755999821 282.0438613889867838
18826 605.1772135178000553 605.3222017266077728
18827 402.5872533268000097 402.6063368454452416
18828 1239.2025448005999806 1239.4683975793859645
18829 352.6145898386999988 352.3471265771087246
18830 2384.0233656510999936 2384.1106111130875433
18831 938.3391195062999941 938.1448330870272230
18832 260.4106411738999896 260.3696095041599392
18833 284.8438717517000214 284.8630435694441303
18834 2151.2152661414997965 2152.1363054156254293
18835 284.5439138329999764 284.4736987963834736
18836 282.3376094115999990 282.3056507027020530
18837 338.1206519776999926 338.0468660859313559
18838 1609.4727158855000653 1609.8037494855486784
18839 1956.1769070908999311 1957.2577627810460399
18840 954.2452836039000204 954.5496250595017500
18841 1083.2682994499000415 1083.0368974889399851
18842 254.6052379118999909 254.6923275564847415
18843 1579.4941673962000550 1579.8688196683290244
18844 305.1152552720000131 305.0074235623351910
18845 364.5913875074999737 364.4895862305721153
18846 312.9806907927999760 312.6188218993428336
18847 1844.7247491243999775 1845.0919460920144957
18848 477.3234691624999755 477.5811172393754873
18849 281.3811675658000127 281.3839431990878097
18850 1324.3996998595000605 1324.3629692825988968
18851 336.0150461479000228 336.0118474026592708
18852 382.7201521479000235 382.6269870618208984
18853 259.4545894990999955 259.3537348144573116
18854 595.9730082766000123 596.1914065329592631
18855 492.3594160147000025 492.5479393081936337
18856 1490.5667192637999960 1491.0393383976747828
18857 274.5609441116999960 274.5413540670887755
18858 264.8516866452999921 264.6403131105526541
18859 311.5193457501000012 311.3503522468197389
18860 1629.4193647480999516 1629.7965712197683388
18861 653.2066207799999802 653.2322081724385043
18862 666.3368971807999515 666.4748096130241493
18863 542.3502085523999767 542.4087048998534328
18864 272.2730193145000044 272.2820447365181735
18865 533.6271417565000093 533.7152182578836346
18866 805.0251306801000055 804.9410554415205752
18867 372.1670516681999743 372.2354230384090670
18868 1095.2796400447000451 1095.2340713777189194
18869 1959.8409963833000802 1960.7085939633807357
18870 1011.3903294832999791 1011.7505864756610663
18871 806.2796244620000152 806.2166576008305583
18872 377.4524424397000075 377.4943624468978101
18873 809.0625965624999480 808.9742185199924052
18874 263.8196434006000004 263.7145610441637587
18875 526.8865706103000548 527.2079948087682624
18876 902.8186971128000096 902.6708194428762226
18877 662.3338493553000035 662.2922258045081207
18878 264.0500978902999805 263.9820641104976744
18879 712.7569925994999949 712.8609610373009673
18880 466.3079946459999974 466.4055965563188124
18881 302.8407917768000175 302.7633541270907358
18882 323.5795417705999739 323.3408812341171483
18883 385.2447756541000103 385.1583575940531432
18884 255.4528921886999910 255.2974153085817761
18885 2306.2269483356999444 2306.0528488084864875
18886 1432.6261190574000466 1432.9258429326675923
18887 1612.5444095108000511 1612.8682214438981646
18888 1379.6641959563000910 1379.7780253669220656
18889 387.1190154829999983 387.0384397726031125
18890 303.1711315117000254 302.9785481217429037
18891 255.8468049468999936 255.8682871093556059
18892 827.1794983296999817 827.0609088425921982
18893 614.9982588313999941 615.1770051350326867
18894 268.0611136822000162 268.0796895384178811
18895 338.4793675067999743 338.5028363091581127
18896 736.2050129680000055 736.2520123786375734
18897 275.1147642081999720 274.9076814802311901
18898 289.9446932222999749 289.9567592063290817
18899 275.2900886497000101 275.3024864889050036
18900 590.1316729673000054 590.1946467162197223
18901 402.5963898878000009 402.5962496318496164
18902 1924.7846849855000073 1925.9333489477085095
18903 988.4337249791000204 988.2753828678480659
18904 1225.6724139545999606 1225.4178579080576128
18905 1604.4527739345001009 1604.6688661618986771
18906 1155.4216427250000834 1155.1465053928079669
18907 1748.3571117971000604 1748.9386232200090490
18908 305.7275449774999743 305.3123889248724936
18909 621.9855455445999723 621.9508319079382090
18910 259.8811540967000155 259.6848358014614746
18911 817.9009245091000366 817.7937289083771475
18912 355.8234413315000211 355.9419577834713664
18913 504.4084831379000207 504.6842667947026371
18914 372.2358678428000189 372.1437356420374840
18915 508.3260077991999992 508.4745179211528239
18916 254.1536612339000101 254.0156973720141593
18917 273.3141726779999772 273.2211312430947032
18918 261.1902955355000131 261.1220014700218144
18919 275.9439664491000030 275.9695736319620210
18920 381.3851277352999887 381.5359634968904743
18921 186.6203344717999926 186.8907697629088318
18922 -25.5867056919999989 -25.4354619373786477
18923 549.5508088361999626 549.4602577118217823
18924 121.7137701566999937 121.8783628303492037
18925 36.8498317764000021 36.7311068865132597
18926 13.8417787840000006 13.6456481343675193
18927 9.0459576341000005 9.1068929118581536
18928 -38.4214024046000020 -38.1125952122624767
18929 -22.9048415695999985 -23.0754691980839084
18930 -32.5841501916999974 -32.6114133385263472
18931 -23.0715562142000010 -23.1150383573609233
18932 -25.0160421779999993 -25.0336630015768407
18933 733.1762865242000089 733.0444141974517152
18934 420.1518953785999884 420.0516955205272325
18935 174.5363207247000048 174.8632702199385278
18936 -20.2497213121000001 -20.3953167762756777
18937 910.0917285671999934 910.0005988024915951
18938 362.3454864957000154 362.4307654701775618
18939 -14.4940209303999996 -14.6209695622901990
18940 5.7717225587999996 5.6399389714998165
18941 816.4505578506999655 816.2309717110654219
18942 199.4097793082999885 199.7958761596686372
18943 878.7027857870000389 878.6589027577165325
18944 55.5826793430999970 55.6388357673866949
18945 351.9322650401999795 352.0441104752857768
18946 54.7940955762000002 54.8980005419426504
18947 258.3835962227000209 258.4227960568643994
18948 10.7073572886000008 10.6952269459389413
18949 -38.0061408306000033 -37.8814933720910290
18950 175.0802972131000104 175.1629777418048661
18951 -28.4006620659000006 -28.1401094186160776
18952 -20.9795804293999986 -21.0790487744476209
18953 155.0857603021999864 155.2546982953091685
18954 417.4168760814000052 417.4908391247068948
18955 -32.5743091816000003 -32.4646055581328739
18956 88.4078384630000045 88.2628666598259315
18957 181.2163225193000073 181.4415766223052060
18958 124.1645883763000029 124.2315738999369046
18959 -11.5371554060000001 -11.6067574601202921
18960 -36.4922385479000013 -36.3212215137220369
18961 974.8924971641999946 974.7716720544124200
18962 53.3153016802000010 53.3430137636448904
18963 529.3075632641999846 529.4780847347044528
18964 25.1174284573000008 25.0776653507036542
18965 51.4056836310999969 51.1225618712239793
18966 94.5006449750000002 94.5101236568221452
18967 904.7647655147000023 904.5659647168004085
18968 -23.9843143000000012 -24.0848493626015596
18969 157.6160364305000030 157.9762686418974340
18970 -40.6542132504999998 -40.3742197222266554
18971 -26.3647261469999989 -26.1421415659326613
18972 452.1771779630000196 452.1484370191218432
18973 249.0021113750999859 249.0475209049122896
18974 325.1477625329999910 325.2140098805156185
18975 1007.4895526663999590 1007.4406538231298782
18976 16.7078909738999997 16.6955912392785990
18977 130.5757567647000030 130.8463428550533081
18978 655.2987717920000250 655.1292633364653284
18979 231.3408806943999991 231.5246624237028641
18980 16.9601074991999994 16.6778950141681435
18981 -23.4522474406000008 -23.5231861451163979
18982 1097.1604911370000082 1097.1148134215475238
18983 699.1474232320000510 698.9443943299560260
18984 631.8832266102000403 631.9308724709810576
18985 120.1083646632999944 120.2871221218169921
18986 -9.7988159481999997 -9.8018237867007372
18987 766.5363386397999648 766.3744571150673437
18988 679.6935569017999796 679.3094104872062644
18989 -31.5962433561000005 -31.5082620109021150
18990 1.9926995058000001 1.7239969801627524
18991 688.1023009532000287 687.8090727071997890
18992 191.5893088132000059 191.7539128569299010
18993 -7.2324216665999996 -7.3967073464110769
18994 121.4750025076999975 121.4550771430089213
18995 117.3502702799000019 117.5362363381292425
18996 520.4814150951000329 520.3186807184118834
18997 -4.6268137982999997 -4.9215814861008198
18998 -34.1150454722000021 -33.9410811414717273
18999 -16.2174736951000007 -16.1587882767397275
19000 336.3093964880000044 336.6985771712395490
19001 50.2547385180000035 50.3085538571940063
19002 -0.1866754592000000 -0.4151682357132813
19003 60.3508167410000027 60.1906417887213081
19004 96.3659892014999997 96.3339788707339295
19005 319.4909432938999885 319.9160767084805457
19006 464.4467840610000167 464.3916823306459492
19007 16.2089608122999991 16.0815339554460266
19008 619.6682412154999611 619.6661536788559488
19009 5.4343011335000000 5.3053541855439148
19010 -35.7836189251000008 -35.5765121812513314
19011 30.5577214019999985 30.6179200265070222
19012 -25.1359761695000010 -25.1330503252816584
19013 274.4777902367000024 274.5768978819564268
19014 -30.0288382606000006 -29.9210356597493217
19015 -36.9213715404999974 -36.8852480834559060
19016 60.9637186909000022 61.0363409691433674
19017 353.1512071586000161 353.2573333957874979
19018 -26.5256540152999989 -26.5308699338053771
19019 1008.9790439442000434 1008.8654649397736875
19020 292.0065639173000136 292.1861995224973043
19021 20.6856810666000008 20.5279072785048129
19022 262.1823094737000019 262.5484165742148548
19023 96.1436993636000068 96.3227674927459248
19024 83.6697501734000042 83.5946807520498396
19025 -25.1497468124000001 -25.1416326141796453
19026 7.8220848990000000 7.6981189520850695
19027 546.6280223979999846 546.5697427019352972
19028 407.8899126091999960 407.8568013717460303
19029 -28.6257449390000005 -28.6109782409913471
19030 1189.7263875446999464 1189.2322772361542320
19031 998.9402973820999705 999.0808817446034027
19032 -29.3177728383000016 -29.2022635966814050
19033 32.5686941328999993 32.4933025652777587
19034 733.6212047151999514 733.6713647815760169
19035 -1.1282546119000001 -1.2469298658375578
19036 14.9248151667000002 14.8779292265059553
19037 121.4473765773000054 121.5579596964418556
19038 14.6813999089999996 14.7733633590098634
19039 -22.3043733834999998 -22.5400793797164170
19040 2.5455202030000001 2.5183416878812750
19041 70.6201357503999958 70.6595115379249705
19042 134.6194331165000051 134.6012169891806138
19043 1062.4416062734001116 1062.1666320371657548
19044 601.0379281719000346 601.0416783198061239
19045 632.5790819041000077 632.6347853022878098
19046 22.1659496388000008 22.0540660479600206
19047 153.6004080584999940 153.6186513241916600
19048 53.9474475011000010 53.9594498616053215
19049 403.0751945403000036 402.9892748750058900
19050 26.7097566005000004 26.6578663073850066
19051 477.1519009730000107 477.1172214354235166
19052 935.0187330111000392 934.6824674841486740
19053 183.9192553565000026 184.0147440255010451
19054 156.6225766411000109 156.7254670017919977
19055 515.1065539421000494 515.2335454395638408
19056 552.3994252267999627 552.5072751531293989
19057 -6.4057033539999999 -6.4682861951865220
19058 200.1957021981000082 200.2655748756325238
19059 -24.8134100452999995 -25.1413509452418111
19060 -2.8353828073999998 -2.8680630489507735
19061 7.9297293175999997 8.1517976434007551
19062 340.4052153317999796 340.3438509523407447
19063 430.5998275645000035 430.4661325206686797
19064 1148.7387262042000202 1147.8731464917841549
19065 135.2048536668999930 135.1837424164923505
19066 -19.9380534378000007 -20.0314470214669313
19067 39.0837285933999965 39.0934194610311465
19068 -7.8638856349999999 -7.6276335244792790
19069 364.1179427755999995 364.1501201481428893
19070 -4.8449055295000001 -5.0902495046917124
19071 736.0245205193999709 736.0093096653241673
19072 762.3112616247999540 762.4878072424771744
19073 49.9208810412999995 49.9517695056069329
19074 554.2780797901000369 554.2254724658587293
19075 -29.5697364002999983 -29.6926904200083754
19076 -5.6323397553000003 -5.6822960941842098
19077 418.5989328260000093 418.7703360715484564
19078 317.3462248492999720 317.2548241782917557
19079 1022.8097850033999521 1022.7291369825293259
19080 -31.1157084877999992 -31.1511182787851340
19081 104.0846513894999958 104.1486701658683955
19082 1044.8797709612999824 1044.9364508486269187
19083 -2.7503463385000000 -2.8089030128825243
19084 -4.3944860215999997 -4.4487609556957182
19085 701.6298712172000478 701.7063664415470612
19086 27.0438122752999988 27.3413923771170175
19087 345.8839252592999856 346.0340027799819609
19088 195.5778196422000121 195.5597078476879744
19089 269.9278485175000242 269.8955143474933607
19090 -12.2757870563000004 -12.3307259237059839
19091 -6.6409273087000003 -6.8763903897998944
19092 400.9006565712999759 400.9682106198752081
19093 812.7685518168000272 812.9526748800838050
19094 171.7863809346999915 171.9116117683561242
19095 50.2485589041000011 50.5083657150140652
19096 277.1310356696000099 277.0897508057552727
19097 130.4892887293000001 130.4808486862492032
19098 661.1111056606999909 661.1268303489011942
19099 83.0425390766999953 83.1162553386368472
19100 -4.1356928967000002 -4.3005567983194624
19101 993.9577623354999787 993.4143398088556296
19102 -14.9628180474000008 -14.9027470298659637
19103 32.8953737941000028 32.7799165023362207
19104 -12.6008297699000007 -12.6425985471553872
19105 83.7211051467999994 83.7932772044360945
19106 371.8370862288999774 371.7593618637955615
19107 -20.6959171819000005 -20.7741263400345133
19108 -34.4126876786000011 -34.7269910615127060
19109 245.0816811384000005 245.1864819725668383
19110 33.1698036879000000 33.3077912762515211
19111 698.4509290239000165 698.4890422250628035
19112 -34.8894944464000005 -35.0783150882177779
19113 -7.2337172762000002 -7.3120240346534615
19114 -4.3942432104000000 -4.4420903687999385
19115 103.6367303440000001 103.7805660961728904
19116 38.5847186310000012 38.5498878142572607
19117 619.2742053721000275 619.3225629498579110
19118 46.4897076669000029 46.4421538372668010
19119 35.7709246999000001 35.7042671221895489
19120 77.3242117810000025 77.3005358493704193
19121 307.1200405979000152 307.2848349313254630
19122 35.1341725742000008 35.1201853864966438
19123 793.9817963670999461 794.0860464052857424
19124 88.0246951151000019 88.1362867743174547
19125 -23.6355053782000013 -23.6551264726183490
19126 455.4101562362999971 455.2609178373172654
19127 156.9935518075999994 157.0290942930728022
19128 144.5554588280000132 144.5766842104528109
19129 343.3721140916999843 343.3382326393166863
19130 -7.2883619514999998 -7.2956578984963585
19131 -21.6935083454000015 -21.4546728134145610
19132 232.0224577376000070 232.1237863781143176
19133 153.3277993718000118 153.4321375751083849
19134 -3.5936723811000002 -3.6751814483779413
19135 244.6071289802000024 244.5850092694747673
19136 34.6844170410999979 34.6664665275205834
19137 333.1093154728000059 333.2790419169831466
19138 870.0219513294999842 869.6358098444304687
19139 137.9999074392999887 137.9576855279396455
19140 1129.4789157599000191 1129.8265993677700862
19141 1015.2704672605999576 1015.4126198248618493
19142 7.4614574583000000 7.8392013492345995
19143 13.6229623369000006 13.5376351502633838
19144 679.4627738586000305 679.2297353097612813
19145 -1.5871146903000000 -1.4017612317337012
19146 79.3269940041000012 79.3377504578103867
19147 262.9477762018000249 263.0461471684587877
19148 117.0248253719999951 117.1713268927425702
19149 -6.8523874255999999 -6.5347591574729904
19150 97.8561620761000057 98.0599297064497364
19151 145.7719332521000126 145.8542297972618371
19152 343.2884745069999894 343.1933677038858264
19153 805.3383921956999529 805.3786596516963527
19154 362.4218060483000272 362.3023688488609650
19155 862.6986365819999492 862.3213899908274698
19156 148.9561613447000070 149.1722729694222380
19157 66.8116681611000018 66.6227738172999153
19158 17.7313105861999993 17.7647268261065676
19159 632.8405144916999916 632.6751950842099177
19160 7.7274456215000003 7.6295930733418800
19161 242.3280947950999860 242.3190817758088258
19162 1201.6961814742999195 1201.2176911214633037
19163 97.7867083065000031 97.5507356333200732
19164 86.2069167365999931 86.1740017403432716
19165 564.2819380086000365 564.3401343967210551
19166 922.0235224514000265 921.6719356183593845
19167 14.4594854832999999 14.5507703963431254
19168 150.0346238186999983 150.0982688050650040
19169 -12.5030405493999996 -12.3491026459702198
19170 10.8621110884000007 11.0047376793189073
19171 86.5531118738000060 86.6601845797484316
19172 710.6092766555000253 710.6409642185487883
19173 284.7414820587999884 284.7058205813069094
19174 1162.8401568522999696 1162.9012025704810185
19175 392.6209593653999832 392.7618943332630579
19176 7.6433207418000002 7.5544487143178003
19177 11.2868777304000005 11.3498423867920337
19178 7.8589105736000002 7.9203943008365059
19179 753.1420382669000446 753.1398562440186879
19180 4.3432930073999998 4.0974267237611457
19181 506.7988889718999985 506.5583062031924442
19182 992.1828477149999799 992.2442212072284065
19183 27.1997148240999991 26.9457403542017460
19184 643.3638478417000215 643.1280402136777639
19185 -9.6098853681000005 -9.6780039628123973
19186 5.7579639204999999 5.9613113521002674
19187 280.4817480867999961 280.4095380555930319
19188 618.0017450333000397 617.9053017865430775
19189 1265.1579330766999192 1265.1539778549417861
19190 7.4320760986999996 7.8564671209015842
19191 287.5053143418999753 287.7059164388618342
19192 822.0844792986999892 822.1555383564298154
19193 13.6482623716999996 13.7537851038275107
19194 6.1720748774000000 6.1974414613545719
19195 419.8957909796999957 419.6289867809256293
19196 89.6847490014999948 89.7028461807893791
19197 501.1612514218999763 501.2522342432632740
19198 78.6333096734000065 78.6941709034804404
19199 136.1471503214999927 136.2223215742299089
19200 43.2566222024999973 43.4462688954743612
19201 14.1867577661999995 13.9519008046974591
19202 219.1301282134000132 219.0102599242865153
19203 512.9739892694000218 512.7538653245439946
19204 117.7775209155999931 117.5759066294893671
19205 83.1484314595000029 83.0845479675837169
19206 292.7437656321999953 292.7655634663326509
19207 50.3290032498000031 50.2483450950488191
19208 562.6177556549999963 562.5621713905011347
19209 120.5114101742999964 120.5964210791788389
19210 30.6228748485999986 30.4799777934017015
19211 847.7478987000999950 847.6986416594372713
19212 -4.0086790299999997 -4.0398406423718143
19213 170.8215289279999922 170.9662264021454803
19214 23.9531723929000009 23.9638108360887259
19215 31.0209237965000000 30.9709384547856388
19216 181.5189768616000094 181.6155444880725440
19217 15.7768796586000004 16.0785193948956362
19218 -15.3834607943999995 -15.2360950161498181
19219 551.6662524199999780 551.7440023167765730
19220 27.3974778796000003 27.2225928973219311
19221 1114.2282816951999393 1114.0830728190562695
19222 -14.5497064524000006 -14.4914336431374409
19223 50.7174833852999996 50.8540015913940238
19224 50.8153383339000015 50.8829000562897704
19225 100.5352527999999950 100.3782273402868555
19226 14.5367647376000004 14.5269443376475920
19227 994.9163572886000111 995.0291750026190130
19228 20.0052458545000000 19.7937819875862147
19229 162.8516724289000024 162.9087789505846331
19230 267.0645743220999861 267.3174628570248501
19231 563.9420254847000251 563.9632411341964371
19232 21.7704529079999993 21.5528452903451466
19233 603.8979164424999908 603.6790327147091375
19234 87.4603164880000037 87.4504922750109301
19235 26.4014956775999998 26.7351903528714274
19236 386.7347017720999816 386.5952599234668696
19237 61.7860985080999967 61.8410396089291154
19238 299.9042511635000210 299.8463728524187673
19239 163.1071791518999987 163.0959604236801113
19240 0.6054786065000000 0.5666764682572420
19241 7.4817162140000004 7.7361127553573965
19242 265.5493472024999733 265.6267600626383683
19243 241.1495160011000110 241.1914153279354593
19244 57.9986979369000011 58.1025096573380893
19245 351.3483822992999990 351.2898708550994229
19246 137.2098079261000123 137.2473964130660420
19247 286.3209598624000023 286.3835925787020642
19248 928.0171859061999839 927.7548247899710532
19249 387.0641802915000085 387.0564469917842416
19250 1565.5565425175000200 1565.6811881505382189
19251 1297.0379029412999898 1297.1627300215241121
19252 138.6875806278000027 138.5094605991577055
19253 386.9312483481999720 386.9899930783467425
19254 1130.6076726117998987 1130.7033407069309305
19255 319.2947114638000130 319.3673555049589368
19256 132.6302469173000134 132.6351891500592046
19257 178.9918102736999970 178.9239253168956623
19258 131.3230060342000058 131.2665567172788315
19259 226.6169617458000118 226.5241764910416578
19260 130.2104767186999936 130.2402047564455643
19261 191.1027171073000090 191.0058304328553334
19262 172.9989448949000064 172.9232386867059574
19263 1788.3135884354001064 1788.7768060122712086
19264 1512.1362096886000472 1512.7395414113029801
19265 551.9999615794999954 552.0059827493917055
19266 122.0068712249999976 122.2442380041632646
19267 701.6820517349999591 701.4807210970325286
19268 545.7312463051999885 545.7981872511309120
19269 433.2296345037000265 433.5456275134308726
19270 376.0856033718999925 376.1285644986744501
19271 1491.0035122229000990 1491.1148990709548343
19272 858.1461625038999728 858.1237378846742558
19273 609.2330440127000202 609.1039349971777028
19274 633.6479076698999506 633.4490498644433956
19275 565.7513820686000372 565.6104714023354063
19276 432.5156401796999717 432.6896296313136077
19277 197.4855975835000095 197.2451616358425781
19278 574.3217927299999701 574.1667059702296001
19279 209.5513965417000009 209.4562413347694019
19280 274.8099251420999849 274.7530833274992688
19281 135.9691565599000000 135.8373019454205632
19282 285.2173385127999836 285.3265690400944550
19283 1061.7238185072999386 1061.7540316851536772
19284 1345.9546531599999071 1346.1157619196715132
19285 154.3360173266000004 154.3056395045037448
19286 128.3024213587000020 128.1886102403145742
19287 485.3267578677999836 485.4513524292572129
19288 154.8273610285000075 154.5173142243706934
19289 287.2457481202999929 287.3249903683085336
19290 211.4354189976000100 211.4037202855402597
19291 1370.4721316278000813 1370.9516433910532669
19292 807.2618745398000328 807.5130403279131315
19293 303.9102867478999883 303.8267086621586941
19294 728.1946688680000079 728.3227944116836170
19295 132.3509603907999974 132.1723625845145875
19296 284.9420383555000171 284.9504952994133191
19297 846.9610616356000037 846.6524939861967596
19298 302.0874647105999884 302.2480480982867448
19299 1033.9244425429999410 1034.0294371732838954
19300 150.5491393588999927 150.3521371187251816
19301 154.6593679345999988 154.5820943707235244
19302 1765.7861603890999049 1765.9786881350523799
19303 243.6991639571999997 243.5354207703045972
19304 203.0549397878000093 202.7739527491591502
19305 1643.0730199638999238 1643.5963421050812485
19306 151.2774057674999995 151.1232962156363726
19307 338.2420505307999861 338.3752841211257874
19308 963.9933337835000202 963.5541599849176464
19309 978.5457051145000378 978.4547937157610704
19310 160.9004398435999974 160.8038354452539807
19311 171.6695617670999923 171.5921107316610801
19312 1097.0797880454999813 1096.8552304554266357
19313 1819.4250394073999360 1819.8620916427562406
19314 440.3594427633000237 440.3192219973738588
19315 184.3740534256000103 184.2117302650867714
19316 513.2115023195000276 513.2485959468803003
19317 746.6579383391999727 746.3834190520507263
19318 923.8473640674000080 923.6046981856050024
19319 253.1161239955000042 253.1238134984284329
19320 144.1013307844000053 144.0178555911434444
19321 1386.8066362278000270 1387.2453538473278059
19322 155.9384063701000116 155.5826322434221538
19323 118.8668242109000062 119.1871682435036490
19324 129.9302594746999944 129.8848054624473889
19325 581.0759668396000279 581.0372593643088521
19326 1289.4921956248999777 1289.5955875799154455
19327 188.7424383670999930 188.5856244093309897
19328 162.4677120512999977 162.3384895346052872
19329 214.7342575369999906 214.6695630334760381
19330 225.4641946051999923 225.2247797243350078
19331 571.4709005024999442 571.7513461470715583
19332 139.1740503963000037 139.0303935699331532
19333 152.7349459216999890 152.6966506627542799
19334 127.2557718525000041 127.3594985233508226
19335 268.7923106799000266 268.7321237183452354
19336 461.4571622350999860 461.5546154629538478
19337 545.8255859416999556 546.2192028332340215
19338 365.5910595129000171 365.6162017906860910
19339 120.0354580037000005 120.3085860057026650
19340 135.7612194058000057 135.8011472627490832
19341 269.0936295870999970 269.1547122990705816
19342 329.8185733369999753 329.8454544623312472
19343 1479.2440221478000240 1479.6547877831549158
19344 331.7291092038000215 331.7795691847295529
19345 152.2799300613999947 152.1010743589858407
19346 865.8244649417999881 865.7086643827346961
19347 840.5955103927000209 840.3732313229775173
19348 211.8270194275000051 211.7584960949739070
19349 1199.7887219843998992 1199.4068434236610301
19350 181.6234982535000029 181.2793397435952443
19351 138.5628019897000058 138.3547634463219538
19352 328.6057878554000240 328.6835715848292239
19353 225.0152042342000129 225.0349654997516211
19354 136.5083435409999879 136.5840611796920143
19355 362.0356290496999918 362.1922142108334128
19356 128.0719584885000017 128.1791730913266463
19357 528.6041375291999884 528.4477337693052732
19358 928.4533782639000492 928.2782467248421199
19359 159.7861959287999980 159.7467330295560828
19360 -37.1224669209999973 -36.9278440293446124
19361 -40.1641093607000030 -40.0031970709383131
19362 188.2631570871000122 188.2035547192458864
19363 308.5107309330999783 308.5812031423669737
19364 -6.5726996653000000 -6.3571677256242083
19365 927.8498833666000110 927.7939079126571187
19366 -41.8685458173000029 -41.8742789741481261
19367 166.7888155125000083 166.6861319604872733
19368 494.6998144710000247 494.6965141613503647
